close,fclose,fhigh,flow,fopen,fvolume,high,low,open,priceDate,symbol,uclose,uhigh,ulow,uopen,uvolume,volume,id,key,subkey,date,updated
22.6353,22.6353,22.9633,22.3387,22.4393,135603255.00000012,22.9633,22.3387,22.4393,2019-12-09,TSLA,339.53,344.45,335.08,336.59,9040217,135603255.00000012,HISTORICAL_PRICES,TSLA,,1575849600000,1661544967000
22.3927,22.3927,22.5907,22.318,22.3333,114284055.00000007,22.5907,22.318,22.3333,2019-12-06,TSLA,335.89,338.86,334.77,335,7618937,114284055.00000007,HISTORICAL_PRICES,TSLA,,1575590400000,1661544966000
22.0247,22.0247,22.2948,21.8167,22.1887,56054640.000000045,22.2948,21.8167,22.1887,2019-12-05,TSLA,330.37,334.4227,327.25,332.83,3736976,56054640.000000045,HISTORICAL_PRICES,TSLA,,1575504000000,1661544967000
22.202,22.202,22.524,22.19,22.5167,83043825.00000007,22.524,22.19,22.5167,2019-12-04,TSLA,333.03,337.86,332.85,337.75,5536255,83043825.00000007,HISTORICAL_PRICES,TSLA,,1575417600000,1661544972000
22.4133,22.4133,22.5273,22.1457,22.1747,99202140.00000007,22.5273,22.1457,22.1747,2019-12-03,TSLA,336.2,337.91,332.186,332.62,6613476,99202140.00000007,HISTORICAL_PRICES,TSLA,,1575331200000,1661544966000
22.3247,22.3247,22.4255,21.9125,21.96,91229790.00000007,22.4255,21.9125,21.96,2019-12-02,TSLA,334.87,336.3827,328.687,329.4,6081986,91229790.00000007,HISTORICAL_PRICES,TSLA,,1575244800000,1661544971000
21.996,21.996,22.084,21.8333,22.074,36984435.00000003,22.084,21.8333,22.074,2019-11-29,TSLA,329.94,331.26,327.5,331.11,2465629,36984435.00000003,HISTORICAL_PRICES,TSLA,,1574985600000,1661544969000
22.086,22.086,22.262,21.9047,22.0747,83451885.00000007,22.262,21.9047,22.0747,2019-11-27,TSLA,331.29,333.93,328.57,331.12,5563459,83451885.00000007,HISTORICAL_PRICES,TSLA,,1574812800000,1661544963000
21.928,21.928,22.3667,21.8067,22.3513,119343585.0000001,22.3667,21.8067,22.3513,2019-11-26,TSLA,328.92,335.5,327.1,335.27,7956239,119343585.0000001,HISTORICAL_PRICES,TSLA,,1574726400000,1661544968000
22.4227,22.4227,22.9713,22.2973,22.9547,185186475.00000012,22.9713,22.2973,22.9547,2019-11-25,TSLA,336.34,344.57,334.46,344.32,12345765,185186475.00000012,HISTORICAL_PRICES,TSLA,,1574640000000,1661544971000
22.2027,22.2027,22.7333,22,22.6773,253059630.0000002,22.7333,22,22.6773,2019-11-22,TSLA,333.04,341,330,340.16,16870642,253059630.0000002,HISTORICAL_PRICES,TSLA,,1574380800000,1661544969000
23.6553,23.6553,24.056,23.6003,23.634,91650195.00000007,24.056,23.6003,23.634,2019-11-21,TSLA,354.83,360.84,354.0039,354.51,6110013,91650195.00000007,HISTORICAL_PRICES,TSLA,,1574294400000,1661544965000
23.4813,23.4813,24.08,23.3047,24,101009475.00000007,24.08,23.3047,24,2019-11-20,TSLA,352.22,361.2,349.57,360,6733965,101009475.00000007,HISTORICAL_PRICES,TSLA,,1574208000000,1661544963000
23.968,23.968,23.9993,23.1867,23.45,116041170.0000001,23.9993,23.1867,23.45,2019-11-19,TSLA,359.52,359.99,347.8,351.75,7736078,116041170.0000001,HISTORICAL_PRICES,TSLA,,1574121600000,1661544964000
23.3327,23.3327,23.5433,23.0733,23.5278,66127575.00000006,23.5433,23.0733,23.5278,2019-11-18,TSLA,349.99,353.15,346.1,352.9165,4408505,66127575.00000006,HISTORICAL_PRICES,TSLA,,1574035200000,1661544969000
23.478,23.478,23.52,23.224,23.376,72188445.00000006,23.52,23.224,23.376,2019-11-15,TSLA,352.17,352.8,348.36,350.64,4812563,72188445.00000006,HISTORICAL_PRICES,TSLA,,1573776000000,1661544967000
23.29,23.29,23.5893,22.8607,23.074,97075545.00000007,23.5893,22.8607,23.074,2019-11-14,TSLA,349.35,353.84,342.91,346.11,6471703,97075545.00000007,HISTORICAL_PRICES,TSLA,,1573689600000,1661544970000
23.074,23.074,23.7553,23.012,23.6667,127017945.0000001,23.7553,23.012,23.6667,2019-11-13,TSLA,346.11,356.33,345.18,355,8467863,127017945.0000001,HISTORICAL_PRICES,TSLA,,1573603200000,1661544966000
23.3287,23.3287,23.358,22.936,23.1267,110390745.00000007,23.358,22.936,23.1267,2019-11-12,TSLA,349.93,350.37,344.04,346.9,7359383,110390745.00000007,HISTORICAL_PRICES,TSLA,,1573516800000,1661544963000
23.006,23.006,23.2793,22.8,22.93,149905335.00000012,23.2793,22.8,22.93,2019-11-11,TSLA,345.09,349.19,342,343.95,9993689,149905335.00000012,HISTORICAL_PRICES,TSLA,,1573430400000,1661544965000
22.476,22.476,22.4973,22.1667,22.3,91113315.00000007,22.4973,22.1667,22.3,2019-11-08,TSLA,337.14,337.46,332.5,334.5,6074221,91113315.00000007,HISTORICAL_PRICES,TSLA,,1573171200000,1661544965000
22.3693,22.3693,22.7667,21.868,21.9427,217010220.00000015,22.7667,21.868,21.9427,2019-11-07,TSLA,335.54,341.5,328.02,329.14,14467348,217010220.00000015,HISTORICAL_PRICES,TSLA,,1573084800000,1661544965000
21.772,21.772,21.7813,20.9667,21.2,119113980.0000001,21.7813,20.9667,21.2,2019-11-06,TSLA,326.58,326.72,314.5,318,7940932,119113980.0000001,HISTORICAL_PRICES,TSLA,,1572998400000,1661544962000
21.148,21.148,21.5673,21.0745,21.308,104151255.00000007,21.5673,21.0745,21.308,2019-11-05,TSLA,317.22,323.51,316.118,319.62,6943417,104151255.00000007,HISTORICAL_PRICES,TSLA,,1572912000000,1661544965000
21.1647,21.1647,21.4627,20.6173,20.9867,131805600.0000001,21.4627,20.6173,20.9867,2019-11-04,TSLA,317.47,321.94,309.26,314.8,8787040,131805600.0000001,HISTORICAL_PRICES,TSLA,,1572825600000,1661544969000
20.8873,20.8873,21.0987,20.6533,21.088,95758935.00000007,21.0987,20.6533,21.088,2019-11-01,TSLA,313.31,316.48,309.8,316.32,6383929,95758935.00000007,HISTORICAL_PRICES,TSLA,,1572566400000,1661544972000
20.9947,20.9947,21.2667,20.8667,20.8733,76004340.00000006,21.2667,20.8667,20.8733,2019-10-31,TSLA,314.92,319,313,313.1,5066956,76004340.00000006,HISTORICAL_PRICES,TSLA,,1572480000000,1661544971000
21.0007,21.0007,21.2527,20.6647,20.8667,144627150.00000012,21.2527,20.6647,20.8667,2019-10-30,TSLA,315.01,318.79,309.97,313,9641810,144627150.00000012,HISTORICAL_PRICES,TSLA,,1572393600000,1661544968000
21.0813,21.0813,21.62,20.9833,21.3327,190264005.00000012,21.62,20.9833,21.3327,2019-10-29,TSLA,316.22,324.3,314.75,319.99,12684267,190264005.00000012,HISTORICAL_PRICES,TSLA,,1572307200000,1661544970000
21.8473,21.8473,22.7227,21.5067,21.836,283054290.00000024,22.7227,21.5067,21.836,2019-10-28,TSLA,327.71,340.84,322.6,327.54,18870286,283054290.00000024,HISTORICAL_PRICES,TSLA,,1572220800000,1661544965000
21.8753,21.8753,22,19.7407,19.848,450091365.0000004,22,19.7407,19.848,2019-10-25,TSLA,328.13,330,296.11,297.72,30006091,450091365.0000004,HISTORICAL_PRICES,TSLA,,1571961600000,1661544965000
19.9787,19.9787,20.3287,19.28,19.8913,447288465.0000004,20.3287,19.28,19.8913,2019-10-24,TSLA,299.68,304.93,289.2,298.37,29819231,447288465.0000004,HISTORICAL_PRICES,TSLA,,1571875200000,1661544968000
16.9787,16.9787,17.076,16.7567,16.9667,168242730.00000015,17.076,16.7567,16.9667,2019-10-23,TSLA,254.68,256.14,251.35,254.5,11216182,168242730.00000015,HISTORICAL_PRICES,TSLA,,1571788800000,1661544962000
17.0387,17.0387,17.222,16.7233,16.9547,69376425.00000006,17.222,16.7233,16.9547,2019-10-22,TSLA,255.58,258.33,250.85,254.32,4625095,69376425.00000006,HISTORICAL_PRICES,TSLA,,1571702400000,1661544966000
16.9,16.9,17.3,16.6787,17.222,76621515.00000006,17.3,16.6787,17.222,2019-10-21,TSLA,253.5,259.5,250.18,258.33,5108101,76621515.00000006,HISTORICAL_PRICES,TSLA,,1571616000000,1661544968000
17.13,17.13,17.52,17.0067,17.38,86304990.00000007,17.52,17.0067,17.38,2019-10-18,TSLA,256.95,262.8,255.1,260.7,5753666,86304990.00000007,HISTORICAL_PRICES,TSLA,,1571356800000,1661544969000
17.4647,17.4647,17.652,17.3447,17.5,71685645.00000006,17.652,17.3447,17.5,2019-10-17,TSLA,261.97,264.78,260.17,262.5,4779043,71685645.00000006,HISTORICAL_PRICES,TSLA,,1571270400000,1661544969000
17.3167,17.3167,17.4733,17.128,17.1593,100564545.00000007,17.4733,17.128,17.1593,2019-10-16,TSLA,259.75,262.1,256.92,257.39,6704303,100564545.00000007,HISTORICAL_PRICES,TSLA,,1571184000000,1661544971000
17.1927,17.1927,17.3333,16.9413,17.18,97191840.00000007,17.3333,16.9413,17.18,2019-10-15,TSLA,257.89,260,254.12,257.7,6479456,97191840.00000007,HISTORICAL_PRICES,TSLA,,1571097600000,1661544971000
17.1307,17.1307,17.2367,16.4753,16.5267,153402945.00000012,17.2367,16.4753,16.5267,2019-10-14,TSLA,256.96,258.55,247.13,247.9,10226863,153402945.00000012,HISTORICAL_PRICES,TSLA,,1571011200000,1661544972000
16.526,16.526,16.7387,16.454,16.4767,127322385.0000001,16.7387,16.454,16.4767,2019-10-11,TSLA,247.89,251.08,246.81,247.15,8488159,127322385.0000001,HISTORICAL_PRICES,TSLA,,1570752000000,1661544969000
16.316,16.316,16.6187,16.1053,16.352,94701255.00000007,16.6187,16.1053,16.352,2019-10-10,TSLA,244.74,249.28,241.58,245.28,6313417,94701255.00000007,HISTORICAL_PRICES,TSLA,,1570665600000,1661544964000
16.302,16.302,16.4863,16.0433,16.088,104025495.00000007,16.4863,16.0433,16.088,2019-10-09,TSLA,244.53,247.295,240.65,241.32,6935033,104025495.00000007,HISTORICAL_PRICES,TSLA,,1570579200000,1661544962000
16.0033,16.0033,16.2627,15.6333,15.7247,130535070.0000001,16.2627,15.6333,15.7247,2019-10-08,TSLA,240.05,243.94,234.5,235.87,8702338,130535070.0000001,HISTORICAL_PRICES,TSLA,,1570492800000,1661544968000
15.848,15.848,15.904,15.2367,15.32,121304355.0000001,15.904,15.2367,15.32,2019-10-07,TSLA,237.72,238.56,228.55,229.8,8086957,121304355.0000001,HISTORICAL_PRICES,TSLA,,1570406400000,1661544963000
15.4287,15.4287,15.652,15.2047,15.4407,120317700.0000001,15.652,15.2047,15.4407,2019-10-04,TSLA,231.43,234.78,228.07,231.61,8021180,120317700.0000001,HISTORICAL_PRICES,TSLA,,1570147200000,1661544969000
15.5353,15.5353,15.632,14.952,15.4573,227066445.00000015,15.632,14.952,15.4573,2019-10-03,TSLA,233.03,234.48,224.28,231.86,15137763,227066445.00000015,HISTORICAL_PRICES,TSLA,,1570060800000,1661544968000
16.2087,16.2087,16.31,15.962,16.2193,93848220.00000007,16.31,15.962,16.2193,2019-10-02,TSLA,243.13,244.65,239.43,243.29,6256548,93848220.00000007,HISTORICAL_PRICES,TSLA,,1569974400000,1661544966000
16.3127,16.3127,16.3967,15.942,16.1,92944350.00000007,16.3967,15.942,16.1,2019-10-01,TSLA,244.69,245.95,239.13,241.5,6196290,92944350.00000007,HISTORICAL_PRICES,TSLA,,1569888000000,1661544968000
16.058,16.058,16.2653,15.7407,16.2,89192415.00000007,16.2653,15.7407,16.2,2019-09-30,TSLA,240.87,243.98,236.1111,243,5946161,89192415.00000007,HISTORICAL_PRICES,TSLA,,1569801600000,1661544971000
16.142,16.142,16.5807,15.9153,16.1467,166847685.00000015,16.5807,15.9153,16.1467,2019-09-27,TSLA,242.13,248.71,238.73,242.2,11123179,166847685.00000015,HISTORICAL_PRICES,TSLA,,1569542400000,1661544963000
16.1707,16.1707,16.2207,15.16,15.3773,181181775.00000012,16.2207,15.16,15.3773,2019-09-26,TSLA,242.56,243.31,227.4,230.66,12078785,181181775.00000012,HISTORICAL_PRICES,TSLA,,1569456000000,1661544962000
15.2467,15.2467,15.2653,14.5573,14.9707,141664290.00000012,15.2653,14.5573,14.9707,2019-09-25,TSLA,228.7,228.98,218.36,224.56,9444286,141664290.00000012,HISTORICAL_PRICES,TSLA,,1569369600000,1661544970000
14.8807,14.8807,16.1327,14.8407,16.1013,194116680.00000015,16.1327,14.8407,16.1013,2019-09-24,TSLA,223.21,241.99,222.61,241.52,12941112,194116680.00000015,HISTORICAL_PRICES,TSLA,,1569283200000,1661544964000
16.082,16.082,16.3453,15.948,16,65874450.00000005,16.3453,15.948,16,2019-09-23,TSLA,241.23,245.1794,239.22,240,4391630,65874450.00000005,HISTORICAL_PRICES,TSLA,,1569196800000,1661544963000
16.0413,16.0413,16.4631,15.8773,16.4327,97593960.00000007,16.4631,15.8773,16.4327,2019-09-20,TSLA,240.62,246.946,238.16,246.49,6506264,97593960.00000007,HISTORICAL_PRICES,TSLA,,1568937600000,1661544965000
16.44,16.44,16.5293,16.3227,16.4,73247025.00000006,16.5293,16.3227,16.4,2019-09-19,TSLA,246.6,247.94,244.84,246,4883135,73247025.00000006,HISTORICAL_PRICES,TSLA,,1568851200000,1661544968000
16.2327,16.2327,16.5446,16.158,16.3333,63421545.00000005,16.5446,16.158,16.3333,2019-09-18,TSLA,243.49,248.1685,242.37,245,4228103,63421545.00000005,HISTORICAL_PRICES,TSLA,,1568764800000,1661544963000
16.3193,16.3193,16.3733,16.0247,16.1647,59203635.00000005,16.3733,16.0247,16.1647,2019-09-17,TSLA,244.79,245.6,240.37,242.47,3946909,59203635.00000005,HISTORICAL_PRICES,TSLA,,1568678400000,1661544970000
16.1873,16.1873,16.4953,16.078,16.4,70921440.00000006,16.4953,16.078,16.4,2019-09-16,TSLA,242.81,247.43,241.17,246,4728096,70921440.00000006,HISTORICAL_PRICES,TSLA,,1568592000000,1661544963000
16.3467,16.3467,16.5633,16.3243,16.464,79697175.00000007,16.5633,16.3243,16.464,2019-09-13,TSLA,245.2,248.45,244.865,246.96,5313145,79697175.00000007,HISTORICAL_PRICES,TSLA,,1568332800000,1661544968000
16.3913,16.3913,16.9,16.2933,16.5133,128718150.0000001,16.9,16.2933,16.5133,2019-09-12,TSLA,245.87,253.5,244.4,247.7,8581210,128718150.0000001,HISTORICAL_PRICES,TSLA,,1568246400000,1661544963000
16.4733,16.4733,16.5449,15.7333,15.8253,150641655.00000012,16.5449,15.7333,15.8253,2019-09-11,TSLA,247.1,248.1741,236,237.38,10042777,150641655.00000012,HISTORICAL_PRICES,TSLA,,1568160000000,1661544968000
15.7027,15.7027,15.7027,15.2627,15.3867,73255710.00000006,15.7027,15.2627,15.3867,2019-09-10,TSLA,235.54,235.54,228.94,230.8,4883714,73255710.00000006,HISTORICAL_PRICES,TSLA,,1568073600000,1661544967000
15.4527,15.4527,15.584,15.282,15.3333,72040035.00000006,15.584,15.282,15.3333,2019-09-09,TSLA,231.79,233.76,229.23,230,4802669,72040035.00000006,HISTORICAL_PRICES,TSLA,,1567987200000,1661544970000
15.1633,15.1633,15.3093,15.0113,15.1467,62840580.00000005,15.3093,15.0113,15.1467,2019-09-06,TSLA,227.45,229.64,225.17,227.2,4189372,62840580.00000005,HISTORICAL_PRICES,TSLA,,1567728000000,1661544962000
15.3053,15.3053,15.32,14.7233,14.8333,111049830.00000007,15.32,14.7233,14.8333,2019-09-05,TSLA,229.58,229.8,220.85,222.5,7403322,111049830.00000007,HISTORICAL_PRICES,TSLA,,1567641600000,1661544962000
14.712,14.712,15.2307,14.6137,15.126,86530440.00000007,15.2307,14.6137,15.126,2019-09-04,TSLA,220.68,228.46,219.205,226.89,5768696,86530440.00000007,HISTORICAL_PRICES,TSLA,,1567555200000,1661544969000
15.0007,15.0007,15.2633,14.8773,14.9387,80408190.00000007,15.2633,14.8773,14.9387,2019-09-03,TSLA,225.01,228.95,223.16,224.08,5360546,80408190.00000007,HISTORICAL_PRICES,TSLA,,1567468800000,1661544966000
15.0407,15.0407,15.496,14.9475,15.2767,139916625.00000012,15.496,14.9475,15.2767,2019-08-30,TSLA,225.61,232.44,224.213,229.15,9327775,139916625.00000012,HISTORICAL_PRICES,TSLA,,1567123200000,1661544968000
14.7807,14.7807,14.8933,14.5333,14.6,77746560.00000006,14.8933,14.5333,14.6,2019-08-29,TSLA,221.71,223.4,218,219,5183104,77746560.00000006,HISTORICAL_PRICES,TSLA,,1567036800000,1661544970000
14.3727,14.3727,14.4833,14.154,14.246,48579375.000000045,14.4833,14.154,14.246,2019-08-28,TSLA,215.59,217.25,212.31,213.69,3238625,48579375.000000045,HISTORICAL_PRICES,TSLA,,1566950400000,1661544971000
14.272,14.272,14.5867,14.1353,14.3827,81310905.00000007,14.5867,14.1353,14.3827,2019-08-27,TSLA,214.08,218.8,212.03,215.74,5420727,81310905.00000007,HISTORICAL_PRICES,TSLA,,1566864000000,1661544964000
14.3333,14.3333,14.3347,14.1027,14.24,75816210.00000006,14.3347,14.1027,14.24,2019-08-26,TSLA,215,215.02,211.54,213.6,5054414,75816210.00000006,HISTORICAL_PRICES,TSLA,,1566777600000,1661544967000
14.0933,14.0933,14.7447,14.0667,14.6647,128395560.0000001,14.7447,14.0667,14.6647,2019-08-23,TSLA,211.4,221.17,211,219.97,8559704,128395560.0000001,HISTORICAL_PRICES,TSLA,,1566518400000,1661544965000
14.81,14.81,15.0267,14.548,14.8533,98474460.00000007,15.0267,14.548,14.8533,2019-08-22,TSLA,222.15,225.4,218.22,222.8,6564964,98474460.00000007,HISTORICAL_PRICES,TSLA,,1566432000000,1661544965000
14.722,14.722,14.8813,14.5067,14.8007,116996160.0000001,14.8813,14.5067,14.8007,2019-08-21,TSLA,220.83,223.22,217.6,222.01,7799744,116996160.0000001,HISTORICAL_PRICES,TSLA,,1566345600000,1661544970000
15.0573,15.0573,15.2727,14.9693,15.1747,62557905.00000005,15.2727,14.9693,15.1747,2019-08-20,TSLA,225.86,229.09,224.54,227.62,4170527,62557905.00000005,HISTORICAL_PRICES,TSLA,,1566259200000,1661544971000
15.122,15.122,15.1887,14.78,14.9473,79676220.00000007,15.1887,14.78,14.9473,2019-08-19,TSLA,226.83,227.83,221.7,224.21,5311748,79676220.00000007,HISTORICAL_PRICES,TSLA,,1566172800000,1661544962000
14.6627,14.6627,14.816,14.4013,14.444,78110640.00000006,14.816,14.4013,14.444,2019-08-16,TSLA,219.94,222.24,216.02,216.66,5207376,78110640.00000006,HISTORICAL_PRICES,TSLA,,1565913600000,1661544963000
14.376,14.376,14.7707,14.1033,14.724,123479280.0000001,14.7707,14.1033,14.724,2019-08-15,TSLA,215.64,221.56,211.55,220.86,8231952,123479280.0000001,HISTORICAL_PRICES,TSLA,,1565827200000,1661544969000
14.6413,14.6413,15.4333,14.446,15.414,143438865.00000012,15.4333,14.446,15.414,2019-08-14,TSLA,219.62,231.5,216.69,231.21,9562591,143438865.00000012,HISTORICAL_PRICES,TSLA,,1565740800000,1661544972000
15.6667,15.6667,15.7333,15.17,15.254,73034970.00000006,15.7333,15.17,15.254,2019-08-13,TSLA,235,236,227.55,228.81,4868998,73034970.00000006,HISTORICAL_PRICES,TSLA,,1565654400000,1661544970000
15.2673,15.2673,15.5867,15.17,15.254,69959055.00000006,15.5867,15.17,15.254,2019-08-12,TSLA,229.01,233.8,227.55,228.81,4663937,69959055.00000006,HISTORICAL_PRICES,TSLA,,1565568000000,1661544971000
15.6673,15.6673,15.9307,15.5873,15.7369,58473660.00000005,15.9307,15.5873,15.7369,2019-08-09,TSLA,235.01,238.96,233.81,236.0535,3898244,58473660.00000005,HISTORICAL_PRICES,TSLA,,1565308800000,1661544968000
15.8867,15.8867,15.9867,15.51,15.63,79115235.00000006,15.9867,15.51,15.63,2019-08-08,TSLA,238.3,239.8,232.65,234.45,5274349,79115235.00000006,HISTORICAL_PRICES,TSLA,,1565222400000,1661544962000
15.5613,15.5613,15.5713,15.0533,15.1,71647500.00000006,15.5713,15.0533,15.1,2019-08-07,TSLA,233.42,233.5688,225.8,226.5,4776500,71647500.00000006,HISTORICAL_PRICES,TSLA,,1565136000000,1661544967000
15.3833,15.3833,15.5,15.05,15.4587,83463000.00000007,15.5,15.05,15.4587,2019-08-06,TSLA,230.75,232.5,225.75,231.88,5564200,83463000.00000007,HISTORICAL_PRICES,TSLA,,1565049600000,1661544972000
15.2213,15.2213,15.4245,15.0517,15.3067,105424185.00000007,15.4245,15.0517,15.3067,2019-08-05,TSLA,228.32,231.3673,225.775,229.6,7028279,105424185.00000007,HISTORICAL_PRICES,TSLA,,1564963200000,1661544968000
15.6227,15.6227,15.7513,15.282,15.4233,92047215.00000007,15.7513,15.282,15.4233,2019-08-02,TSLA,234.34,236.27,229.23,231.35,6136481,92047215.00000007,HISTORICAL_PRICES,TSLA,,1564704000000,1661544972000
15.59,15.59,16.3007,15.4513,16.1767,123892740.0000001,16.3007,15.4513,16.1767,2019-08-01,TSLA,233.85,244.51,231.77,242.65,8259516,123892740.0000001,HISTORICAL_PRICES,TSLA,,1564617600000,1661544972000
16.1073,16.1073,16.4453,15.7767,16.2,137673120.00000012,16.4453,15.7767,16.2,2019-07-31,TSLA,241.61,246.68,236.6501,243,9178208,137673120.00000012,HISTORICAL_PRICES,TSLA,,1564531200000,1661544964000
16.1507,16.1507,16.224,15.4787,15.5267,121635210.0000001,16.224,15.4787,15.5267,2019-07-30,TSLA,242.26,243.36,232.18,232.9,8109014,121635210.0000001,HISTORICAL_PRICES,TSLA,,1564444800000,1661544970000
15.718,15.718,15.7293,15.0688,15.1393,139099965.00000012,15.7293,15.0688,15.1393,2019-07-29,TSLA,235.77,235.94,226.0325,227.09,9273331,139099965.00000012,HISTORICAL_PRICES,TSLA,,1564358400000,1661544966000
15.2027,15.2027,15.3507,14.8167,15.128,150415455.00000012,15.3507,14.8167,15.128,2019-07-26,TSLA,228.04,230.26,222.25,226.92,10027697,150415455.00000012,HISTORICAL_PRICES,TSLA,,1564099200000,1661544962000
15.2547,15.2547,15.6333,15.0367,15.5667,336273780.0000003,15.6333,15.0367,15.5667,2019-07-25,TSLA,228.82,234.5,225.5501,233.5,22418252,336273780.0000003,HISTORICAL_PRICES,TSLA,,1564012800000,1661544969000
17.6587,17.6587,17.738,17.2107,17.278,166092525.00000015,17.738,17.2107,17.278,2019-07-24,TSLA,264.88,266.07,258.1601,259.17,11072835,166092525.00000015,HISTORICAL_PRICES,TSLA,,1563926400000,1661544967000
17.3447,17.3447,17.3653,16.9667,17.114,75346815.00000006,17.3653,16.9667,17.114,2019-07-23,TSLA,260.17,260.48,254.5,256.71,5023121,75346815.00000006,HISTORICAL_PRICES,TSLA,,1563840000000,1661544965000
17.0453,17.0453,17.477,16.9461,17.25,102694095.00000007,17.477,16.9461,17.25,2019-07-22,TSLA,255.68,262.155,254.1911,258.75,6846273,102694095.00000007,HISTORICAL_PRICES,TSLA,,1563753600000,1661544967000
17.212,17.212,17.3307,16.9747,17.046,105726150.00000007,17.3307,16.9747,17.046,2019-07-19,TSLA,258.18,259.96,254.62,255.69,7048410,105726150.00000007,HISTORICAL_PRICES,TSLA,,1563494400000,1661544972000
16.9027,16.9027,17.05,16.7923,17.0033,71467245.00000006,17.05,16.7923,17.0033,2019-07-18,TSLA,253.54,255.75,251.885,255.05,4764483,71467245.00000006,HISTORICAL_PRICES,TSLA,,1563408000000,1661544964000
16.9907,16.9907,17.2207,16.89,17.0447,146470905.00000012,17.2207,16.89,17.0447,2019-07-17,TSLA,254.86,258.31,253.35,255.67,9764727,146470905.00000012,HISTORICAL_PRICES,TSLA,,1563321600000,1661544967000
16.8253,16.8253,16.902,16.5288,16.62,122234835.0000001,16.902,16.5288,16.62,2019-07-16,TSLA,252.38,253.53,247.9325,249.3,8148989,122234835.0000001,HISTORICAL_PRICES,TSLA,,1563235200000,1661544965000
16.9,16.9,16.9613,16.324,16.5333,165001380.00000015,16.9613,16.324,16.5333,2019-07-15,TSLA,253.5,254.42,244.86,248,11000092,165001380.00000015,HISTORICAL_PRICES,TSLA,,1563148800000,1661544969000
16.3387,16.3387,16.3587,15.9807,15.9833,138007815.00000012,16.3587,15.9807,15.9833,2019-07-12,TSLA,245.08,245.38,239.71,239.75,9200521,138007815.00000012,HISTORICAL_PRICES,TSLA,,1562889600000,1661544965000
15.9067,15.9067,16.1,15.72,15.876,112716450.00000007,16.1,15.72,15.876,2019-07-11,TSLA,238.6,241.5,235.8,238.14,7514430,112716450.00000007,HISTORICAL_PRICES,TSLA,,1562803200000,1661544972000
15.928,15.928,15.9293,15.5427,15.61,137186040.00000012,15.9293,15.5427,15.61,2019-07-10,TSLA,238.92,238.94,233.14,234.15,9145736,137186040.00000012,HISTORICAL_PRICES,TSLA,,1562716800000,1661544969000
15.3373,15.3373,15.4,15.152,15.2647,92862525.00000007,15.4,15.152,15.2647,2019-07-09,TSLA,230.06,231,227.28,228.97,6190835,92862525.00000007,HISTORICAL_PRICES,TSLA,,1562630400000,1661544971000
15.356,15.356,15.4833,15.244,15.416,88208130.00000007,15.4833,15.244,15.416,2019-07-08,TSLA,230.34,232.25,228.66,231.24,5880542,88208130.00000007,HISTORICAL_PRICES,TSLA,,1562544000000,1661544971000
15.54,15.54,15.6967,15.3867,15.638,105986070.00000007,15.6967,15.3867,15.638,2019-07-05,TSLA,233.1,235.45,230.8,234.57,7065738,105986070.00000007,HISTORICAL_PRICES,TSLA,,1562284800000,1661544965000
15.66,15.66,16.1047,15.634,15.9593,213017220.00000015,16.1047,15.634,15.9593,2019-07-03,TSLA,234.9,241.57,234.51,239.39,14201148,213017220.00000015,HISTORICAL_PRICES,TSLA,,1562112000000,1661544963000
14.97,14.97,15.2767,14.8147,15.2593,138885405.00000012,15.2767,14.8147,15.2593,2019-07-02,TSLA,224.55,229.15,222.22,228.89,9259027,138885405.00000012,HISTORICAL_PRICES,TSLA,,1562025600000,1661544963000
15.1447,15.1447,15.54,15.0853,15.3473,123569460.0000001,15.54,15.0853,15.3473,2019-07-01,TSLA,227.17,233.0995,226.28,230.21,8237964,123569460.0000001,HISTORICAL_PRICES,TSLA,,1561939200000,1661544965000
14.8973,14.8973,15.0113,14.72,14.7327,102770760.00000007,15.0113,14.72,14.7327,2019-06-28,TSLA,223.46,225.17,220.8,220.99,6851384,102770760.00000007,HISTORICAL_PRICES,TSLA,,1561680000000,1661544970000
14.856,14.856,14.86,14.49,14.63,95095650.00000007,14.86,14.49,14.63,2019-06-27,TSLA,222.84,222.9,217.35,219.45,6339710,95095650.00000007,HISTORICAL_PRICES,TSLA,,1561593600000,1661544965000
14.618,14.618,15.1487,14.54,14.6873,127608120.0000001,15.1487,14.54,14.6873,2019-06-26,TSLA,219.27,227.23,218.1,220.31,8507208,127608120.0000001,HISTORICAL_PRICES,TSLA,,1561507200000,1661544969000
14.6507,14.6507,15.0227,14.6327,14.9593,92731065.00000007,15.0227,14.6327,14.9593,2019-06-25,TSLA,219.76,225.34,219.49,224.39,6182071,92731065.00000007,HISTORICAL_PRICES,TSLA,,1561420800000,1661544963000
14.9093,14.9093,15.0573,14.7347,14.8827,86261565.00000007,15.0573,14.7347,14.8827,2019-06-24,TSLA,223.64,225.86,221.02,223.24,5750771,86261565.00000007,HISTORICAL_PRICES,TSLA,,1561334400000,1661544963000
14.7907,14.7907,14.812,14.3667,14.4147,123031170.0000001,14.812,14.3667,14.4147,2019-06-21,TSLA,221.86,222.18,215.5,216.22,8202078,123031170.0000001,HISTORICAL_PRICES,TSLA,,1561075200000,1661544964000
14.6413,14.6413,15.1267,14.4233,14.8667,177951930.00000015,15.1267,14.4233,14.8667,2019-06-20,TSLA,219.62,226.9,216.35,223,11863462,177951930.00000015,HISTORICAL_PRICES,TSLA,,1560988800000,1661544963000
